astar_trial1
TDM,1.0, 1.047099433383083, 1.0190396261505774, 1.0, 1.0111960674898748, 1.0679948257106173, 1.0470991706230937, 1.0190399476650083, 1.0593817848722196, 1.030668988222304, 1.011195985790421, 1.0679923882971007, 1.0807736628608153, 1.059381365032185, 1.0306689721770885, 1.0807731731917438,0.969073150884671,0.9907722604018463,1.0093114452570966,
GREEDY,1.0, 1.0606430045418576, 1.0243286370873843, 1.0, 1.0142750160840626, 1.0880485278137688, 1.0606450713365534, 1.0243270865629552, 1.0767184549582312, 1.0393098832490062, 1.0142751959775227, 1.0880521452749625, 1.104975876976475, 1.0767166196087103, 1.039311614810983, 1.104973426213823,0,0,0,
GENETIC,1.0, 1.0663154556353083, 1.0265209166985558, 1.0, 1.0155494616097693, 1.0965119113392792, 1.0663202072868043, 1.026517807698435, 1.084035368249733, 1.0429130137307805, 1.0155500901201862, 1.0965211107134105, 1.1152498240817403, 1.0840196273055966, 1.0429138828233468, 1.1152647993653537,0,0,0,
,
soplex_trial2_1
TDM,1.0, 1.0453412749532256, 1.0183481589595673, 1.0, 1.010792110939951, 1.065407230202277, 1.0453418540845734, 1.0183480449102704, 1.0571401979471005, 1.0295411864202304, 1.0107921314391501, 1.065406730814457, 1.0776657944618218, 1.0571401981448416, 1.0295407410774509, 1.0776677676947786,0.9822127528129504,0.9993282184703748,1.000649817516104,
GREEDY,1.0, 1.055899957846278, 1.0224843816491653, 1.0, 1.0132034001020656, 1.0810016573108516, 1.0559013339389303, 1.0224840471647485, 1.07062836929073, 1.0362915663473515, 1.0132025842767742, 1.0809984279121352, 1.0964492130521366, 1.070623351606253, 1.0362943686185677, 1.0964465766801734,0,0,0,
GENETIC,1.0, 1.0563205241217464, 1.022642828357284, 1.0, 1.0132981855180476, 1.0816124536447935, 1.0563417951059828, 1.0226563548177026, 1.071181278023615, 1.0365564348487988, 1.0132983084440403, 1.0816113196309747, 1.0971836443870795, 1.0711758781477114, 1.0365506287519097, 1.0971617049562965,0,0,0,
,
xalan_trial1
TDM,1.0, 1.0076570216934027, 1.007656966010313, 1.0233283891425997, 1.102008141092913, 1.0154320429716839, 1.031348379246487, 1.031347853202191, 1.111314763679344, 1.1113164011178294, 1.1304075039276953, 1.039494999587305, 1.1207801195325173, 1.1402011954474733, 1.1402006601843988, 1.1501674082388518,0.9438439644096551,0.9834356583272437,1.016843340520041,
GREEDY,1.0, 1.0097297431723167, 1.009729386842571, 1.029768001827257, 1.132991242741243, 1.0196506929670015, 1.0400884223399753, 1.0400876444089673, 1.1454959933836326, 1.1454919377411907, 1.1713604738306183, 1.0506171043664232, 1.15828669183553, 1.1847254567702217, 1.1847264280618286, 1.19841381092625,0,0,0,
GENETIC,1.0, 1.0105510323852203, 1.0105517981886627, 1.0323351881806946, 1.1457239579855973, 1.0213316937020467, 1.0435878300621633, 1.0435894063616713, 1.1596037901077594, 1.159647361247232, 1.1883729318797882, 1.0550798580207839, 1.1738490377040582, 1.2033470852898103, 1.203300648188534, 1.2185991028276009,0,0,0,
,
xalan_trial2_1
TDM,1.0, 1.0072144071538398, 1.007214564331767, 1.0219601890978867, 1.09559907292025, 1.0145344069736688, 1.0294967117852205, 1.0294962826251808, 1.1042649796699595, 1.104269520244578, 1.122013315211723, 1.037146024242761, 1.1130701531768383, 1.1311081565562107, 1.131098730641971, 1.1403482001374812,0.9738860412793632,1.0076768936035163,0.9923815921033345,
GREEDY,1.0, 1.008568177324002, 1.0085690060078085, 1.0261527842705407, 1.1154404708764727, 1.0172826253655396, 1.035179579705099, 1.035175086097595, 1.1261224612380671, 1.126102980420986, 1.1480761447312873, 1.0443659108601586, 1.1369771095445735, 1.159405271496467, 1.15936887370296, 1.1709257056805558,0,0,0,
GENETIC,1.0, 1.008180115912697, 1.0081811927017597, 1.024957311459161, 1.109731988036108, 1.0165065606429735, 1.0335571375440393, 1.0335597464555821, 1.1197396940676947, 1.119852930496057, 1.1405941973076865, 1.0422863195708298, 1.1301163054691203, 1.1511215455459358, 1.1512321237509693, 1.1620051160379905,0,0,0,
,
gobmk_trial1
TDM,1.0, 1.0178046098824107, 1.0070465382572595, 1.019256334359635, 1.0850329507848713, 1.025105178349849, 1.0377596575396273, 1.0265779794645349, 1.106026025943625, 1.0933340657579382, 1.107740758322028, 1.045350373816837, 1.1146526229113032, 1.1296307172779176, 1.1163943147538087, 1.138630965365142,0.9408129779474036,0.9795412639229036,1.0208860380165736,
GREEDY,1.0, 1.0229992409501945, 1.0090744820787054, 1.024885172539444, 1.1120008480717471, 1.0324980421583, 1.0490572357540002, 1.0344189251138052, 1.140515064944858, 1.123233013918432, 1.1428588484080202, 1.059048222728142, 1.152333643686546, 1.1729985567317829, 1.1547266789008428, 1.1855023698640776,0,0,0,
GENETIC,1.0, 1.025600852310761, 1.0100857314850362, 1.0277057161981455, 1.1259045561929732, 1.0362120263244445, 1.0547640522051156, 1.0383612440856451, 1.1584717608508965, 1.138713112843332, 1.161153816914695, 1.0659907727339135, 1.172029217216572, 1.195814080778345, 1.1747741377876997, 1.210262817429797,0,0,0,
,
gobmk_trial5_1
TDM,1.0, 1.0168273522215752, 1.0066637793662165, 1.0181990016987772, 1.0800770888347861, 1.023718173992207, 1.0356493780028775, 1.0251072867271316, 1.0997322898428301, 1.0878550817365311, 1.1013388440474583, 1.0427964809472319, 1.1077954810620632, 1.1217812853243236, 1.1094243988853467, 1.1301746196419362,0.9728684375630152,1.0018150208416177,0.9981882674906463,
GREEDY,1.0, 1.0204064295422934, 1.0080642173319805, 1.022074546438526, 1.098408958440941, 1.0288064318030767, 1.04340011844688, 1.0304996689184214, 1.1230773452821647, 1.108138280163963, 1.125108126284038, 1.0521831562415853, 1.1332661839055598, 1.1509852377928134, 1.1353128102337626, 1.161693170428023,0,0,0,
GENETIC,1.0, 1.0201681573671686, 1.0079740498975127, 1.0218324201099258, 1.0971757246543565, 1.0284723323299985, 1.0429054909737001, 1.030153629243358, 1.1215489742727764, 1.106798269978112, 1.123532342905996, 1.0515653168069161, 1.131509295798535, 1.1491214632955198, 1.133640524825362, 1.1595884931452642,0,0,0,
,
